class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Up,0.455587804,0.816284776,-0.288208961,0.999998271,0.435154468,0.833347261,-0.253982008,0.99999541,0.422318667,0.833191931,-0.254138768,0.999995351,0.413283229,0.832665741,-0.254319906,0.999995232,0.472713739,0.832842588,-0.251027822,0.999995232,0.485463798,0.8323282,-0.251019806,0.999994874,0.496173441,0.831512749,-0.251161218,0.99999404,0.393137366,0.822983444,-0.06242273,0.999990523,0.506445706,0.822425961,-0.051475059,0.999992371,0.432961851,0.797233224,-0.218879074,0.999996305,0.479231954,0.797605634,-0.216008767,0.999995768,0.31132859,0.721339166,0.020067092,0.999953449,0.580328405,0.724725544,0.026478082,0.999928355,0.233118638,0.597305655,-0.211696878,0.997259915,0.65085876,0.598087072,-0.201884046,0.972144663,0.326215446,0.710259318,-0.512708843,0.996732771,0.601643026,0.679908395,-0.580917478,0.983730555,0.338454098,0.737625718,-0.563544512,0.991214395,0.593042076,0.708682477,-0.641734779,0.968190253,0.343846917,0.747439742,-0.512295604,0.989361763,0.586602867,0.721524775,-0.614271164,0.959938109,0.347456336,0.736845136,-0.495130926,0.984699428,0.582959294,0.713742316,-0.579929471,0.9486835,0.369176805,0.495070547,0.002050163,0.999914587,0.536498427,0.497846037,-0.002445316,0.999872625,0.304078698,0.315304339,-0.035921872,0.997633934,0.589190364,0.329882801,0.013675503,0.997831166,0.270740956,0.174662262,0.104112744,0.993859589,0.622959554,0.189562887,0.274989903,0.995239913,0.294614911,0.157667696,0.100748733,0.9424932,0.599657714,0.167591646,0.289388388,0.94635278,0.207400933,0.10917674,-0.110550955,0.983149946,0.71643883,0.134326637,0.121976696,0.987577319
Up,0.456280738,0.816258192,-0.290590018,0.999998331,0.436353832,0.833322704,-0.255884737,0.999995589,0.423288971,0.833164275,-0.256041855,0.99999553,0.413864493,0.832632244,-0.256219298,0.99999541,0.473939061,0.832816899,-0.253025293,0.99999541,0.487084687,0.832308471,-0.253031045,0.999995053,0.497080982,0.831496775,-0.253164738,0.999994278,0.393996954,0.822967827,-0.063637964,0.99999088,0.50773412,0.822340727,-0.052857257,0.999992669,0.433600873,0.797178507,-0.221390665,0.999996424,0.479963511,0.797553301,-0.218557656,0.999995887,0.311931372,0.721368492,0.019757036,0.999954641,0.580670059,0.724249721,0.024048852,0.999929667,0.233496934,0.597604811,-0.217559636,0.997312605,0.652348638,0.598019242,-0.212309361,0.972215652,0.327112854,0.711100161,-0.520059943,0.996828794,0.601679444,0.680071115,-0.583856702,0.984024346,0.338792235,0.738569498,-0.570021749,0.99146688,0.593199611,0.70898658,-0.644097865,0.968811512,0.344399363,0.748025894,-0.518323421,0.989679158,0.586720467,0.721553266,-0.614736736,0.960741997,0.348147988,0.73742193,-0.502419174,0.98518157,0.582996964,0.713797629,-0.582070231,0.949721694,0.369217485,0.494975746,0.001961509,0.999916613,0.536951661,0.497668117,-0.002348697,0.999875188,0.304051757,0.315302849,-0.036283888,0.99772495,0.589477122,0.329864025,0.036100306,0.997884333,0.270635217,0.174097866,0.085814424,0.994057596,0.62296766,0.18964462,0.288956821,0.995394468,0.294628769,0.157222435,0.08072383,0.944425404,0.599577367,0.167737573,0.302693844,0.94830817,0.20570761,0.108804598,-0.130386204,0.98356384,0.716351807,0.134606823,0.139347181,0.987891674
Down,0.475811988,0.60614872,-0.603604674,0.999998212,0.45656988,0.6209867,-0.577005148,0.999995768,0.445108235,0.621097028,-0.576767564,0.999995649,0.436460495,0.621075869,-0.577086866,0.999994755,0.494776905,0.620934308,-0.566679418,0.999995112,0.506031036,0.620807469,-0.566777468,0.999995112,0.515332341,0.620666444,-0.566823661,0.999994934,0.417824835,0.614548445,-0.415257931,0.999993742,0.529148281,0.612263739,-0.366755307,0.999994934,0.452258259,0.587829947,-0.544448376,0.999996841,0.495731205,0.585600734,-0.532015145,0.99999702,0.333610713,0.530150294,-0.272413492,0.999874115,0.601917863,0.528216124,-0.21527274,0.999864399,0.196331829,0.420897543,-0.320808083,0.995925844,0.73404032,0.416597486,-0.419447362,0.991790891,0.322063655,0.532485783,-0.308384269,0.987146795,0.641419649,0.523916721,-0.672362447,0.979163468,0.341143698,0.56285876,-0.28356877,0.948429346,0.621831954,0.556835532,-0.708636522,0.921838105,0.35354805,0.568401992,-0.221877784,0.929058969,0.608415902,0.562682152,-0.624186814,0.88109237,0.357695073,0.557652891,-0.272171378,0.885640144,0.60494709,0.549773991,-0.644668877,0.827524602,0.379147977,0.391451359,0.006330103,0.999771774,0.553109646,0.394587189,-0.006963122,0.999676466,0.216812715,0.297022551,-0.52974093,0.995445013,0.705829263,0.283497632,-0.418799937,0.99426955,0.270074308,0.180106685,0.017025324,0.982767045,0.639622271,0.189725071,0.156768113,0.991788805,0.300782979,0.16585879,0.060158476,0.90829891,0.608284295,0.177208602,0.184867755,0.939994395,0.206115976,0.110463947,-0.079045027,0.956701517,0.714908183,0.12883909,0.066432148,0.976376832
Down,0.476191103,0.606684506,-0.584475875,0.999998391,0.457102358,0.621446192,-0.55314362,0.999996543,0.445919156,0.621575594,-0.552899599,0.999996603,0.437334388,0.621364355,-0.553138614,0.99999547,0.495069534,0.621101022,-0.54480052,0.999996126,0.506365299,0.621025145,-0.544868827,0.999996364,0.515606046,0.620741427,-0.544885635,0.999996066,0.4193452,0.615099132,-0.374107867,0.99999553,0.529301286,0.612859726,-0.334756136,0.999996364,0.452463388,0.588428438,-0.517609119,0.999997079,0.495510876,0.586465061,-0.507938206,0.999997318,0.334516406,0.529422104,-0.237353876,0.999884784,0.602030456,0.523213446,-0.170876816,0.99989289,0.194625139,0.4216398,-0.299773157,0.995308876,0.735093534,0.416159093,-0.365875602,0.99089402,0.324142724,0.534077704,-0.341663808,0.985904872,0.640023828,0.523736,-0.63018924,0.978965998,0.343644023,0.564352632,-0.329726189,0.94116348,0.618187964,0.557556272,-0.664338171,0.91780901,0.353799671,0.569780111,-0.260434717,0.919853389,0.606548429,0.56242317,-0.588802695,0.876176953,0.357776552,0.559791207,-0.304243833,0.869349241,0.602803826,0.550537348,-0.604932964,0.81815058,0.379618138,0.391419381,-0.000160397,0.999740183,0.553257287,0.393504292,-0.000518317,0.999667883,0.222316056,0.295431197,-0.569349647,0.994676054,0.703484893,0.284578294,-0.435881972,0.992987573,0.270293236,0.179769844,-0.005882649,0.97684288,0.639651656,0.189238086,0.086535744,0.990157783,0.30118081,0.165642321,0.046928477,0.896743655,0.608536422,0.175979778,0.129665911,0.938568115,0.207200602,0.110570073,-0.143238142,0.944875836,0.715087891,0.130248144,-0.042555049,0.970726311
Up,0.455213577,0.81911099,-0.287004471,0.999996424,0.434559822,0.836144149,-0.26823616,0.999993086,0.424148917,0.835881531,-0.268343031,0.999992251,0.412540734,0.835486531,-0.268414795,0.999992013,0.473482162,0.835823894,-0.263277918,0.999992669,0.48553443,0.835482776,-0.263305992,0.999992311,0.496550262,0.834515035,-0.263364822,0.999992311,0.395349354,0.826416671,-0.112742081,0.999988139,0.508836269,0.825329602,-0.107145227,0.999991477,0.432837427,0.798425674,-0.23340407,0.999996483,0.477204621,0.796992719,-0.227883026,0.999996006,0.303708732,0.720341504,-0.037925001,0.999969602,0.582963884,0.722258031,-0.016019467,0.999942601,0.224751547,0.601784825,-0.021803107,0.997683764,0.647826612,0.611762762,0.007784863,0.989109457,0.343595415,0.575803459,-0.19064106,0.994718075,0.557377875,0.574761748,-0.172385842,0.984127879,0.379406959,0.562583089,-0.238013342,0.985018432,0.534371018,0.558207929,-0.218981251,0.962513447,0.385502994,0.582007945,-0.235315755,0.981280267,0.526813507,0.572260499,-0.231756285,0.952625811,0.379026532,0.587400079,-0.186663166,0.970472157,0.528529882,0.578846335,-0.17913641,0.936691642,0.367827892,0.491635352,-0.001411232,0.999893188,0.536950231,0.491214097,0.000851327,0.999831796,0.310696453,0.319271356,-0.003196696,0.996404111,0.594302595,0.329122484,0.067585602,0.996150613,0.264374822,0.176141828,0.111607373,0.99355197,0.62532419,0.193270907,0.260887742,0.995237827,0.28943491,0.158759922,0.10548313,0.924522042,0.599593222,0.171164468,0.266328514,0.942762256,0.208197817,0.108487941,-0.093096375,0.984184802,0.712590814,0.13518323,0.10506396,0.988329232
Up,0.454623401,0.820001841,-0.307274133,0.999996722,0.43423748,0.837041438,-0.28487578,0.999993563,0.423879802,0.836821973,-0.284952313,0.999992788,0.412420213,0.836454332,-0.285010397,0.999992609,0.472938299,0.836670995,-0.279435515,0.999993265,0.484963208,0.836351275,-0.279455155,0.999992907,0.496000111,0.835295558,-0.279481411,0.999992907,0.395322204,0.82763958,-0.126651779,0.999988914,0.508460879,0.826001883,-0.11251568,0.999992132,0.432110071,0.799344897,-0.250870556,0.999996781,0.476387978,0.797789693,-0.244573414,0.999996364,0.303653896,0.720849812,-0.055622134,0.999971747,0.582977235,0.722487092,-0.028363056,0.999946713,0.225939959,0.603135109,-0.025527647,0.997645557,0.646720409,0.611222386,0.001113314,0.988690615,0.34353894,0.565853775,-0.18795082,0.994540334,0.569429159,0.564185739,-0.184379473,0.982814491,0.377873242,0.548385024,-0.242456168,0.984961569,0.551319182,0.544056833,-0.237452298,0.961175621,0.386254102,0.565982759,-0.249840185,0.981402397,0.535752952,0.556105554,-0.260353178,0.951826215,0.379844844,0.572796047,-0.188812524,0.971027792,0.537996113,0.563918829,-0.196054325,0.936752558,0.367093503,0.491287559,-0.001236866,0.999899089,0.535010636,0.490716875,0.00067225,0.999842346,0.310663044,0.319251329,0.002153055,0.99651581,0.590962827,0.329331547,0.075402461,0.996277213,0.264849126,0.176143453,0.117430232,0.993898153,0.624869764,0.193522379,0.274292052,0.995322824,0.289791524,0.158698484,0.110959634,0.928480208,0.599345624,0.171336442,0.280272126,0.942825675,0.208209485,0.10850244,-0.092581704,0.984960258,0.712079227,0.135197774,0.11068061,0.988553047
Up,0.454507291,0.819718063,-0.335823655,0.99999702,0.434111655,0.836754739,-0.310578883,0.999994099,0.423722953,0.836592495,-0.310645282,0.999993384,0.412349969,0.836265326,-0.31068179,0.999993205,0.472734988,0.836328566,-0.305275023,0.999993861,0.484737605,0.835984051,-0.305292845,0.999993503,0.495734721,0.834961057,-0.305283248,0.999993503,0.395217896,0.827567637,-0.147282705,0.999989688,0.508072495,0.82586056,-0.129633516,0.999992788,0.43195796,0.799171329,-0.276617467,0.999997079,0.476170063,0.797576845,-0.27052021,0.999996662,0.303751081,0.720965028,-0.075653635,0.999973893,0.582985103,0.722360849,-0.050890002,0.999950826,0.227654755,0.604900956,-0.036816705,0.997635424,0.646084428,0.610131562,-0.012807989,0.988629282,0.335989505,0.557293653,-0.189954355,0.994468272,0.576159954,0.552024484,-0.188793182,0.98217243,0.370620221,0.53861177,-0.245334715,0.985086977,0.563148439,0.528216958,-0.24382174,0.960797369,0.384561449,0.553544641,-0.261371464,0.981727421,0.542597175,0.538406432,-0.272906005,0.952056825,0.376720339,0.561158299,-0.194373503,0.971818268,0.543766141,0.547716796,-0.202799991,0.937917531,0.366503865,0.492056429,-0.001236144,0.999905765,0.532536328,0.490730345,0.000670894,0.999853671,0.310838997,0.319528669,-0.00374218,0.996654272,0.589790225,0.33022812,0.088714145,0.996428072,0.265246779,0.176007882,0.114112101,0.994258165,0.624865353,0.193646982,0.283605069,0.995522201,0.290072024,0.158095255,0.104973316,0.932139039,0.599357724,0.171335176,0.287915707,0.94373244,0.208240435,0.108507901,-0.107232511,0.985788226,0.712276101,0.135256663,0.110124208,0.989050031
Up,0.454231441,0.819684446,-0.314775318,0.999997258,0.433857352,0.836819232,-0.289592564,0.999994576,0.423519433,0.836679637,-0.289621025,0.999993861,0.412193924,0.836387992,-0.289559335,0.999993742,0.472530723,0.836243927,-0.282209724,0.999994338,0.484536588,0.835835755,-0.282182902,0.99999404,0.495544493,0.834829152,-0.282105416,0.99999404,0.395118505,0.827704012,-0.136686966,0.999990344,0.5078789,0.825845957,-0.106302693,0.999993324,0.431592494,0.799222648,-0.258722544,0.999997318,0.475804597,0.797605217,-0.24948436,0.99999696,0.303808838,0.721216917,-0.063483745,0.99997586,0.582898378,0.722329319,-0.047897857,0.999954462,0.230862483,0.606365263,-0.007286892,0.99758786,0.642577946,0.610048532,0.030316342,0.988398135,0.331952035,0.546309531,-0.139914364,0.99440223,0.580473423,0.534706116,-0.128344521,0.981062591,0.362516373,0.523954034,-0.195802376,0.985222399,0.572625756,0.508508086,-0.182854295,0.959593534,0.384390056,0.533456743,-0.223065004,0.982053459,0.550899327,0.519015789,-0.221737981,0.951376438,0.376536608,0.540904105,-0.148561895,0.97262001,0.550018728,0.527917564,-0.146098375,0.938233197,0.366104662,0.492740244,-0.001245372,0.999912322,0.529631257,0.49102369,0.000680226,0.999864936,0.310283959,0.319146991,-0.009688897,0.996799946,0.590062261,0.330373317,0.073720619,0.996594131,0.266232312,0.175813124,0.104862116,0.994583428,0.624813914,0.193617821,0.271838188,0.995709956,0.290539801,0.157745615,0.094507061,0.93483448,0.599462092,0.171240389,0.277320683,0.944451213,0.20829916,0.108529642,-0.127193242,0.986522496,0.712270498,0.135145664,0.103421137,0.989504337
Up,0.454223901,0.819613576,-0.286233842,0.999997497,0.433779866,0.836707413,-0.260819376,0.999994993,0.423440903,0.836542308,-0.260862917,0.999994338,0.412139356,0.836246073,-0.260817915,0.999994218,0.472521007,0.836178601,-0.25299418,0.999994814,0.484504014,0.835772157,-0.252976775,0.999994516,0.495510399,0.834845304,-0.252934188,0.999994516,0.395004332,0.827499449,-0.113759212,0.99999094,0.507654846,0.826114297,-0.078421295,0.999993801,0.431506932,0.799265563,-0.232521847,0.999997556,0.475768715,0.797712088,-0.222231254,0.999997199,0.303890914,0.721186459,-0.054375332,0.999977767,0.582249224,0.722740591,-0.036143359,0.999958038,0.232147023,0.605817854,0.022229858,0.997579455,0.640027523,0.609805167,0.054090228,0.988632977,0.325486392,0.537202537,-0.100544982,0.994398177,0.586000144,0.527283788,-0.089515045,0.98076123,0.350951433,0.508712471,-0.157626554,0.985434234,0.581380904,0.498599172,-0.145073622,0.95947957,0.381059885,0.518180192,-0.190092042,0.982451916,0.559025049,0.506748378,-0.187644064,0.951812446,0.375277728,0.526405513,-0.111484863,0.973511875,0.556237757,0.516519964,-0.108454347,0.939679444,0.365184754,0.493038774,0.000439345,0.99991852,0.528567135,0.491655231,-0.000979283,0.999875367,0.309592932,0.3189165,-0.011889678,0.996911287,0.590164244,0.33041364,0.067617148,0.996707797,0.266989768,0.175415859,0.090614386,0.994800985,0.624780715,0.193399474,0.266230166,0.995785952,0.291387618,0.157507211,0.07939823,0.93583405,0.599844813,0.171212211,0.266947955,0.943336248,0.209588587,0.107939832,-0.147189558,0.986994863,0.711546838,0.134047702,0.0699194,0.989737809
Up,0.45422399,0.81965977,-0.286971122,0.999997735,0.433695108,0.836720228,-0.261199325,0.99999541,0.423406988,0.836583555,-0.26121828,0.999994814,0.412142336,0.836367369,-0.261110246,0.999994695,0.472429454,0.836243093,-0.254285753,0.999995291,0.484355152,0.835874617,-0.254288554,0.999994993,0.495257616,0.835040748,-0.254297018,0.999994993,0.39503336,0.827684104,-0.113391444,0.999991655,0.507417679,0.826468706,-0.079173841,0.999994338,0.431585819,0.799236357,-0.232883215,0.999997735,0.475766271,0.797880113,-0.223533884,0.999997437,0.304325402,0.721204162,-0.051070206,0.999979615,0.582373261,0.722643793,-0.032360584,0.999961615,0.236511424,0.60606581,0.031119943,0.997455657,0.636172175,0.609464467,0.052417867,0.988963068,0.316304237,0.528670788,-0.103401788,0.994321108,0.591783762,0.521682501,-0.105069451,0.981155634,0.335531682,0.496534139,-0.166278958,0.985536993,0.589445472,0.492630005,-0.165988952,0.960606217,0.368083566,0.507005334,-0.210700542,0.982755601,0.568928838,0.500634491,-0.214935124,0.953610539,0.36549601,0.516925037,-0.120882101,0.974361181,0.564729095,0.510313749,-0.12761119,0.942557633,0.36457181,0.491903365,0.000572591,0.999924421,0.526602924,0.491143793,-0.001100134,0.99988544,0.308631748,0.318016112,-0.013846208,0.99693197,0.59035784,0.329875797,0.038742445,0.99677217,0.268071592,0.175352246,0.129539117,0.994853795,0.624794602,0.193196848,0.257834643,0.995774865,0.293705195,0.15749298,0.125549719,0.935825169,0.601281822,0.17124179,0.261329949,0.942364514,0.209746376,0.107878089,-0.097451352,0.98706001,0.711370766,0.133990586,0.061060771,0.989768386
Up,0.457651854,0.820895731,-0.572235942,0.999999344,0.437002271,0.837957621,-0.548879325,0.999998271,0.425614804,0.837688088,-0.548879325,0.999998093,0.416762084,0.837335527,-0.548868835,0.999998152,0.475042492,0.838164449,-0.54019171,0.999998271,0.485849291,0.838136911,-0.540261388,0.999998152,0.497114718,0.837688625,-0.540243745,0.999998093,0.399051636,0.828918695,-0.378394395,0.999996424,0.507550061,0.829108059,-0.348493069,0.999997616,0.436644793,0.801191688,-0.508318782,0.999999344,0.47925517,0.800538838,-0.497809529,0.999999225,0.311044663,0.722608268,-0.278138578,0.999992609,0.58504349,0.723074317,-0.259800524,0.999985039,0.261380196,0.601268411,-0.163376018,0.997360468,0.629131675,0.598262608,-0.182827249,0.990998685,0.270359874,0.4786506,-0.152948633,0.994725466,0.64373672,0.479124606,-0.242137939,0.980695665,0.266398251,0.44384563,-0.185439005,0.987465501,0.659714937,0.445703,-0.27780506,0.961818874,0.292138517,0.447132796,-0.254905134,0.986608267,0.642719448,0.44480142,-0.350884289,0.9603948,0.299448252,0.45790258,-0.178387627,0.983198583,0.632559359,0.45495826,-0.275750309,0.958377421,0.374447763,0.49301666,0.007480896,0.999968469,0.53842783,0.495335639,-0.008133546,0.999954641,0.313393742,0.311935037,-0.016112156,0.994841874,0.588796377,0.327571899,0.074168131,0.995147824,0.269898564,0.172606871,0.107740514,0.991601527,0.622941673,0.191833064,0.340394557,0.992230415,0.294118077,0.155757919,0.097669676,0.903061926,0.599747479,0.171116397,0.348353237,0.888345599,0.206134051,0.104732603,-0.129269943,0.98111099,0.713919282,0.132773697,0.147044018,0.98422122
Up,0.457604736,0.820990801,-0.55057472,0.999999404,0.436985314,0.838040054,-0.526774406,0.999998391,0.4256185,0.837751985,-0.526791692,0.999998212,0.416763276,0.837383807,-0.526798725,0.999998271,0.474988133,0.838336229,-0.519533277,0.999998391,0.485798687,0.838332713,-0.519592822,0.999998271,0.497034043,0.837915778,-0.519553065,0.999998212,0.399056673,0.828926504,-0.356172055,0.999996603,0.507549226,0.829168439,-0.334320664,0.999997675,0.436644673,0.801196694,-0.486635894,0.999999404,0.47924453,0.800566256,-0.478032023,0.999999285,0.311052203,0.722498715,-0.260159701,0.999992847,0.585726559,0.722958207,-0.251634151,0.999985397,0.261749655,0.600777626,-0.161208421,0.997346461,0.629375577,0.59815973,-0.162122622,0.991135418,0.267048478,0.478958398,-0.13592875,0.994671822,0.644680202,0.479085296,-0.224920079,0.980707347,0.260909677,0.444755703,-0.170872316,0.987375259,0.661415637,0.445750087,-0.263709754,0.961900949,0.287392527,0.447391838,-0.236168981,0.986594915,0.644432008,0.444963306,-0.330586046,0.960678041,0.295187891,0.458200783,-0.159657732,0.983337343,0.63409704,0.455086201,-0.255423188,0.958940268,0.374840796,0.493066698,0.007506493,0.999969661,0.538466632,0.495451987,-0.008159574,0.99995631,0.313847393,0.31219247,-0.013646645,0.994826436,0.588685155,0.327789098,0.077287249,0.995174289,0.270134658,0.172534257,0.086687185,0.991804063,0.622809589,0.191815034,0.314887345,0.992404878,0.294206053,0.155547127,0.075201169,0.904916227,0.599049211,0.170891389,0.319480062,0.888984323,0.205947414,0.104633912,-0.146048427,0.9816432,0.712893367,0.132844493,0.123604558,0.984602392
Up,0.455483794,0.820954323,-0.762079358,0.999999583,0.434741646,0.837370574,-0.739590704,0.999998927,0.424178421,0.837123036,-0.739504457,0.999998808,0.412877768,0.836918414,-0.739443362,0.999998748,0.472548634,0.837497473,-0.73523742,0.999998868,0.484732211,0.837352514,-0.73532325,0.999998689,0.494424045,0.837176681,-0.73521328,0.99999851,0.397398025,0.829579294,-0.547062099,0.999997854,0.508505762,0.829013407,-0.534067571,0.999998093,0.434258491,0.801409304,-0.687479794,0.999999523,0.476303726,0.800452173,-0.683372319,0.999999464,0.311441928,0.722711861,-0.420119256,0.99999696,0.583758175,0.723477602,-0.416582197,0.99998796,0.261638761,0.597504497,-0.289737344,0.99806118,0.623046577,0.596542954,-0.331772864,0.993439198,0.282034487,0.482020438,-0.334789217,0.995757699,0.612678707,0.474628538,-0.420101851,0.984162152,0.28608498,0.444221765,-0.39344579,0.990197182,0.620857,0.438789159,-0.476837397,0.968368113,0.315134257,0.447066098,-0.453923196,0.990267575,0.59629482,0.440091968,-0.545747221,0.969226003,0.320097387,0.457061827,-0.358466417,0.987966955,0.585818529,0.451325208,-0.445488095,0.968294501,0.37765941,0.493262619,0.005056077,0.99995929,0.539454162,0.494301766,-0.005567369,0.999936104,0.3225649,0.313110322,0.001186749,0.993238091,0.575705707,0.322298616,0.094165511,0.993690491,0.272309512,0.17505087,0.143214226,0.990034878,0.622775495,0.191417515,0.372373939,0.991732061,0.295639694,0.158117905,0.130839884,0.872647762,0.601496518,0.171490103,0.387016863,0.893650711,0.205331489,0.107619375,-0.104668297,0.975163817,0.712069631,0.132973254,0.166477382,0.981630087
Up,0.454748392,0.817921937,-0.599982083,0.999999583,0.433438659,0.834077716,-0.580534041,0.999999166,0.423470855,0.833781183,-0.580513716,0.999999046,0.411646426,0.833358109,-0.580524504,0.999998987,0.470374554,0.834434092,-0.57608223,0.999999106,0.482854873,0.834214151,-0.576201618,0.999998927,0.492345184,0.833745718,-0.576115251,0.999998808,0.395675987,0.825511813,-0.415736556,0.999997973,0.505854011,0.825327098,-0.40246132,0.999998391,0.434003532,0.798293352,-0.537592232,0.999999583,0.475983113,0.797982574,-0.533483028,0.999999583,0.31094262,0.721206367,-0.317748904,0.999996424,0.582179189,0.720735967,-0.316757172,0.99998951,0.264177173,0.597079873,-0.199038804,0.998129249,0.625251532,0.594341636,-0.225579351,0.99405843,0.291386366,0.475948721,-0.210580736,0.995920956,0.620808244,0.472563714,-0.307288796,0.984749377,0.297188461,0.439638317,-0.252278864,0.989957988,0.628366828,0.437517107,-0.355015039,0.969092429,0.323204249,0.443345129,-0.310141534,0.990007401,0.606076121,0.437604815,-0.40775761,0.969676435,0.328412294,0.454276055,-0.229861692,0.987992465,0.595917225,0.449437976,-0.32842949,0.969038785,0.376694769,0.49757278,-0.001050441,0.999966681,0.53402251,0.498163581,0.000307886,0.999951899,0.323699266,0.315431803,0.005151855,0.993001819,0.571410477,0.327312768,0.083853245,0.993880928,0.272711396,0.174795851,0.063950278,0.991003692,0.621323645,0.19176659,0.267098099,0.992398381,0.294799745,0.157855764,0.051687144,0.889214098,0.600750268,0.171087056,0.269803375,0.888875604,0.203264192,0.107678704,-0.159985572,0.978161156,0.709860325,0.132598683,0.083363704,0.983443022
Up,0.454761267,0.817633271,-0.566813827,0.999999583,0.433442384,0.83375901,-0.546483517,0.999999166,0.423487246,0.833462059,-0.546490192,0.999999106,0.411678582,0.833062232,-0.546514094,0.999999046,0.470386237,0.834141552,-0.541906655,0.999999166,0.482857078,0.83395952,-0.542021871,0.999998987,0.492346913,0.833510578,-0.541944921,0.999998868,0.395634443,0.825236619,-0.384054184,0.999998033,0.50576514,0.825235605,-0.368620098,0.99999845,0.434009582,0.798134863,-0.505786777,0.999999583,0.475990117,0.797779202,-0.501114607,0.999999583,0.310626984,0.721230805,-0.296904534,0.999996424,0.581842065,0.720533252,-0.290255129,0.999989569,0.263914287,0.597431481,-0.188885316,0.998155892,0.625866532,0.594252765,-0.205038473,0.994217694,0.290234476,0.476429343,-0.203606039,0.995943367,0.621899843,0.47291106,-0.288329452,0.984975576,0.296018809,0.439821988,-0.245109022,0.990029812,0.629552305,0.437886566,-0.334504753,0.969555259,0.322962761,0.443700194,-0.301286995,0.990055919,0.60699147,0.437958598,-0.388115257,0.9700495,0.328068644,0.454707235,-0.222607881,0.988050401,0.596862674,0.449743152,-0.309798479,0.969405115,0.376523226,0.497229248,-0.003201891,0.999968588,0.53404814,0.498046607,0.002453498,0.999954581,0.323761761,0.31595242,-0.020273836,0.993125141,0.57204628,0.327860683,0.092085771,0.993949115,0.272544324,0.174352184,0.027902044,0.991289854,0.621468663,0.19177182,0.273649037,0.992588341,0.294765741,0.157282889,0.01374876,0.891916454,0.600759387,0.170818388,0.278334975,0.889791906,0.202803567,0.106974669,-0.199354008,0.9789747,0.709969521,0.132596835,0.091626346,0.983995795
Up,0.454754621,0.817422092,-0.580586493,0.999999583,0.433441103,0.833538771,-0.560744405,0.999999166,0.423491627,0.833244026,-0.56074363,0.999999106,0.411699712,0.832852125,-0.560759604,0.999999046,0.470355421,0.8339113,-0.556001902,0.999999166,0.482810974,0.833728731,-0.556115746,0.999999046,0.492254257,0.833275139,-0.556041658,0.999998927,0.39560172,0.825038552,-0.395947188,0.999998033,0.505465508,0.825024188,-0.379977614,0.99999851,0.434008509,0.798011661,-0.518273175,0.999999583,0.475958765,0.797668576,-0.51346159,0.999999583,0.310406566,0.721381247,-0.30597043,0.999996424,0.5812307,0.720715642,-0.29485634,0.999989688,0.263684243,0.597694755,-0.199450225,0.998196304,0.626220286,0.595461309,-0.212230131,0.994386435,0.289470404,0.476553023,-0.219753936,0.996038318,0.622397006,0.473188788,-0.298068732,0.985349655,0.293513566,0.439822286,-0.262196183,0.990256906,0.630193353,0.438157022,-0.344784051,0.970260978,0.319873065,0.443922341,-0.320085078,0.99026233,0.607161343,0.438323438,-0.399311841,0.970675886,0.325071126,0.455011517,-0.239342809,0.988290489,0.596962988,0.450057149,-0.319876134,0.970012009,0.376613587,0.496994287,-0.004690371,0.999970198,0.534768879,0.497945487,0.003925048,0.999957025,0.323840231,0.316365123,-0.021712663,0.993195057,0.574175,0.327897489,0.090548843,0.993997753,0.272496492,0.174361154,0.047002476,0.99146384,0.622726917,0.191677228,0.27595076,0.992738664,0.294640034,0.157294556,0.034883488,0.892938793,0.601644874,0.169961765,0.280005932,0.890174806,0.202894658,0.106996626,-0.180098236,0.979538918,0.711590588,0.132595912,0.092383839,0.984450519
