frame1(20).jpg,Down,72.13307,129.19452,-39.02145,71.91812,128.20709,-32.1369,72.39119,128.43924,-32.11777,72.88733,128.67329,-32.10758,69.8234,127.7445,-36.91664,68.92212,127.61443,-36.89922,68.0146,127.51855,-36.89178,71.60319,130.33932,-1.36091,64.80126,129.02074,-23.04256,72.09425,132.35108,-28.07566,69.72279,131.80111,-34.2272,75.90324,142.68954,3.29244,56.13104,138.42285,-42.25807,86.43949,141.37716,-31.14521,61.17086,140.82061,-98.70672,96.09801,135.27016,-75.8779,76.04142,137.49303,-115.20686,100.09182,134.08179,-86.12204,78.72597,137.16339,-124.16896,97.53188,132.243,-87.81551,80.83904,136.88977,-120.9432,95.94069,133.36046,-78.91838,79.28744,138.25915,-114.18592,68.87703,172.62092,7.77533,55.18963,170.48034,-7.79441,82.75418,171.44885,-54.4166,51.22037,169.38872,-98.72996,76.0651,186.10848,-12.56086,46.95929,188.79152,-63.04175,72.50645,189.48383,-9.33165,46.54074,193.23573,-60.88474,79.74637,189.17513,-32.14595,46.11947,192.58002,-88.94073
frame1(21).jpg,Down,52.93646,141.62264,-87.362,53.17924,137.67985,-80.17406,54.41331,137.50041,-80.17427,55.67396,137.304,-80.18565,49.50679,138.11309,-84.14585,47.84391,138.15988,-84.12146,46.18332,138.22792,-84.11738,54.95435,138.49868,-43.80376,42.18017,139.81379,-60.8051,54.50163,144.6713,-74.04011,49.1819,145.0965,-78.84598,59.53596,155.53166,-18.54193,28.99524,155.54777,-54.56732,62.87636,176.88281,-32.14126,20.65634,182.02756,-73.67521,75.90987,175.57563,-97.71356,32.71454,183.9136,-115.32663,80.95722,175.47046,-108.57755,36.33778,186.75741,-125.45928,81.54211,172.93957,-114.58684,37.97287,181.32697,-127.66356,78.01705,173.0271,-102.35873,37.92893,180.40541,-116.36842,48.18794,192.20186,10.48925,29.6061,193.49375,-10.39451,72.5739,207.91054,-54.15613,31.80379,211.90823,-95.81028,54.15707,217.5626,23.43565,29.00458,219.7691,0.98216,49.05234,217.44957,31.17623,28.78934,218.8466,11.18775,56.98397,229.12818,25.72542,27.17904,231.12144,6.23987
frame1(3).jpg,Down,105.73271,129.19659,-82.09614,109.32428,126.38554,-82.12825,110.62861,126.60001,-82.17115,111.94024,126.78644,-82.2321,106.59387,125.83751,-75.45586,105.8118,125.60227,-75.40225,105.02338,125.40352,-75.38062,115.82112,128.7197,-70.08722,107.04334,126.4469,-42.12375,108.74791,133.06857,-77.28894,104.94173,132.16935,-69.3095,127.36851,145.28311,-73.0953,104.02713,143.59067,-14.5231,136.54309,168.39727,-85.61695,98.90166,161.91437,-23.94328,118.86223,174.33356,-104.40004,83.18156,165.25306,-77.92325,114.37361,178.14461,-114.33716,78.71336,166.63646,-84.21541,111.99668,173.44265,-114.51273,77.09513,165.07298,-91.52011,114.08376,172.49371,-103.63628,80.45355,165.08125,-82.55844,129.29592,180.1494,-18.84862,115.7568,177.52906,19.04269,112.88152,195.75388,-90.15789,88.16022,185.15001,-17.91316,132.06401,213.7778,-30.18302,102.04111,205.1816,17.35033,136.94249,215.8288,-24.9289,107.33297,207.91768,20.21308,126.60718,222.25228,-45.29709,92.20266,213.26221,11.19173
frame1(4).jpg,Down,173.4443,124.69556,-73.15598,173.66552,123.3637,-67.70089,174.19885,123.45304,-67.69425,174.7526,123.52876,-67.66811,171.89714,123.2629,-70.28489,171.1734,123.22695,-70.25667,170.44445,123.21068,-70.26004,174.57261,124.72519,-36.47929,168.62517,124.2749,-48.59799,174.14416,126.74416,-61.44634,171.77906,126.54455,-64.89626,176.86401,133.88009,-12.24597,161.70247,133.2703,-43.32913,180.08548,144.2844,-21.69347,156.60585,146.43781,-59.61181,187.96031,146.81891,-74.66129,157.98221,154.97077,-87.66913,191.31574,147.83776,-85.88158,157.29339,157.96994,-97.98918,190.7228,146.56594,-91.12446,159.64863,156.77524,-101.73311,189.01219,146.56641,-78.76061,160.16623,155.90422,-89.56972,169.69666,155.37772,9.79658,159.69803,155.83402,-9.70312,184.51847,161.95586,-50.68076,159.04879,163.76499,-89.16159,176.28727,176.73965,9.36238,156.26344,181.25663,-28.2979,172.65877,178.88002,13.8591,155.9407,183.30696,-23.73973,181.91195,184.8348,-8.42554,156.37861,189.41081,-51.72705
frame1(6).jpg,Down,170.82245,126.9042,-61.63537,171.00379,125.09547,-56.65365,171.61606,125.15112,-56.64706,172.25992,125.19582,-56.62752,168.90929,125.03637,-59.01528,168.03345,125.00189,-59.00044,167.15285,124.98235,-59.02016,171.93539,126.77761,-28.04703,164.90121,126.4253,-39.45517,171.52223,129.68328,-51.22219,168.77233,129.57676,-54.35432,175.40416,141.82597,-5.68529,154.94328,138.82984,-35.93646,178.06987,157.29512,-15.03274,146.96611,156.9524,-59.86118,186.11244,157.70304,-66.793,153.4653,157.23931,-104.92111,189.42283,157.81039,-76.8745,155.12709,157.88552,-118.09125,189.2923,156.12591,-80.30048,156.20196,155.00209,-118.52717,187.29987,156.13424,-69.81047,156.2742,155.1368,-105.81778,163.122,170.78009,12.69093,150.43001,169.56614,-12.58396,177.64814,184.01519,-10.65259,156.57153,179.65681,-90.35824,171.80221,199.77336,50.89075,149.40913,203.23341,-38.81409,167.96981,202.03663,55.86158,146.89099,205.31485,-34.80445,178.10298,208.80758,36.71456,152.7684,214.99582,-64.42541
frame1(7).jpg,Down,57.46461,135.14082,-96.7369,60.55167,131.70893,-93.19803,62.25819,131.70209,-93.1946,63.97668,131.6671,-93.22267,56.36343,131.72548,-90.04014,54.94162,131.67414,-89.96626,53.51433,131.67301,-89.94219,68.25093,133.36459,-62.48871,53.48044,133.33296,-48.84324,61.42965,139.03493,-84.90736,55.87749,138.93222,-80.94026,81.70867,149.26063,-48.17913,46.33267,149.50684,-27.98558,94.4186,172.01472,-91.06244,39.28113,168.02399,-62.46876,83.34168,171.57298,-160.56791,29.81051,170.88627,-151.76517,79.96302,173.45388,-174.35283,26.57546,173.86562,-166.32138,78.22202,168.79971,-172.53532,28.20948,170.0829,-171.42713,78.00248,169.12567,-160.43732,31.84387,169.74617,-155.49839,78.69619,191.9181,-8.66837,58.01413,192.35934,8.92186,79.36762,203.33847,-113.63866,26.94505,208.36817,-68.85951,82.14954,229.54488,-46.54389,45.57414,224.29624,15.31686,82.60834,232.89636,-40.57117,52.20232,224.99426,23.24624,83.87105,242.13852,-72.04591,39.84836,239.58383,4.17158
frame1(8).jpg,Down,154.19839,127.17817,-55.54674,155.90341,124.8337,-50.40569,156.95001,124.81693,-50.37764,158.02057,124.78304,-50.37911,152.89833,124.94569,-50.17785,151.8639,124.97355,-50.15719,150.8268,125.03218,-50.1858,160.01273,126.38457,-18.65779,149.85928,126.6211,-18.5893,156.41323,130.07312,-43.90704,152.50884,130.15871,-43.81698,167.30705,139.12288,-8.99048,142.35211,138.6704,-9.00007,175.53065,149.1466,-52.79308,136.62807,147.71404,-54.93524,178.82714,153.69005,-119.72552,131.94745,154.84839,-129.65992,181.63888,156.31494,-134.76467,129.48551,158.40375,-144.78363,177.73543,155.10956,-136.59748,132.17106,156.56394,-148.03179,176.43633,154.62142,-122.46598,133.61973,156.0919,-132.79279,160.99887,170.77301,1.87454,145.62234,171.13409,-1.75722,172.58925,181.43503,-82.798,134.89059,185.7405,-89.43257,167.20022,198.19415,-11.2682,138.54836,199.66502,-12.35878,163.79092,200.22796,-5.71826,140.84922,201.08818,-6.16345,172.93341,208.73443,-36.22164,136.38674,209.88494,-37.90159
frame1(9).jpg,Down,109.4709,124.72348,-48.13362,110.89433,121.92007,-43.33247,112.0055,121.8734,-43.30389,113.13352,121.81578,-43.31991,107.61469,122.04343,-43.49468,106.42423,122.05161,-43.48636,105.23471,122.07855,-43.46221,114.4225,123.26651,-11.89918,103.47725,123.51624,-12.54575,111.46841,127.4533,-36.76748,107.2778,127.55395,-36.93383,121.68951,136.22507,2.20026,96.45876,137.18538,6.70203,134.51129,144.08871,-31.83896,90.0926,152.64093,-20.32093,129.68771,140.89616,-98.70343,89.48097,149.94541,-91.96445,129.2576,140.7496,-113.24163,89.74795,150.18437,-106.07938,126.37144,139.60986,-111.8637,90.96095,147.19951,-108.31317,126.23432,140.42638,-100.20763,91.87198,147.57295,-94.56459,116.17506,171.08542,-0.33877,100.16781,170.36887,0.45395,127.8609,195.60294,-27.51793,87.19349,191.35411,-49.80307,123.73295,209.81379,39.38002,90.23648,207.53028,18.24875,121.12218,210.89579,45.31045,92.74879,209.05716,24.34891,127.98947,220.82228,26.15058,84.73757,218.78347,1.42433
frame1.jpg,Down,56.25222,129.25077,-60.51677,56.94449,127.46325,-54.32535,57.63386,127.53821,-54.32383,58.34628,127.61587,-54.32828,54.59739,127.26275,-57.91362,53.71888,127.1608,-57.89229,52.83198,127.08356,-57.88718,58.40305,128.75926,-22.44617,50.88398,128.11069,-39.50822,57.15852,131.81041,-49.14838,54.31945,131.5452,-53.78428,63.05437,140.31373,-6.97646,43.00853,138.56716,-55.334,75.66532,139.9822,-27.86889,48.04636,148.06001,-109.54704,84.74389,135.87671,-61.61588,56.55351,140.20081,-146.58169,89.00905,135.65427,-69.14684,57.98314,138.51561,-157.41998,86.60335,134.94715,-68.95349,59.24317,136.84262,-154.7386,84.77435,135.57463,-63.19627,58.5724,138.13328,-145.87024,52.72875,169.74075,14.96178,39.02164,169.47722,-14.96007,69.49033,173.59957,-22.84214,39.69946,182.12082,-101.57478,63.76376,191.17691,27.80075,35.06088,204.46601,-71.06868,59.89558,195.09573,31.80439,33.38128,208.60898,-69.97337,72.97768,197.97669,12.43134,38.35209,211.75665,-103.49198
frame10(1).jpg,Down,176.34163,125.37181,-45.19898,177.21248,123.87213,-42.00597,177.76678,123.81282,-42.00811,178.34033,123.75325,-42.02161,175.45778,124.09524,-41.57758,174.84996,124.16151,-41.57527,174.23846,124.25119,-41.57928,179.23827,124.86865,-22.32669,173.48158,125.42025,-20.46222,177.43402,127.28421,-38.11818,175.34387,127.49246,-37.54712,182.81846,133.37196,-27.13443,170.27328,133.0094,-16.87234,185.35488,135.18347,-76.98018,163.65957,133.23628,-59.70828,180.82238,131.2972,-112.02883,162.003,133.75082,-105.5251,180.96984,129.66716,-120.71342,160.12759,133.83604,-115.04103,179.68917,130.04665,-118.19664,162.48722,134.0365,-113.76426,179.58813,131.1538,-112.59533,163.34463,134.72246,-106.38025,180.44788,155.0693,-1.90271,172.26014,154.35254,1.89105,188.28956,162.43495,-54.19735,163.38741,160.77603,-36.48339,186.24121,176.00922,-14.12336,165.0024,172.45013,10.09073,184.36748,178.33602,-11.29741,167.11176,174.93514,13.85531,189.80516,181.12362,-34.06508,159.50799,176.95165,-5.07941
frame10(2).jpg,Down,34.2896,137.25673,-38.20814,36.58533,134.65096,-39.50372,37.69668,134.54943,-39.49218,38.81586,134.43712,-39.49105,34.30514,134.81411,-34.40434,33.59351,134.83474,-34.39321,32.88275,134.88302,-34.4242,42.62162,135.77767,-36.51189,34.68032,136.20528,-13.79707,37.46677,140.21867,-36.89057,34.37346,140.34622,-30.25886,49.00608,149.02999,-40.82447,36.19358,147.96444,2.55168,40.89725,163.13243,-34.05029,30.04206,158.45881,4.27039,30.04506,156.13307,-22.64752,24.42979,154.07072,-27.25015,26.68068,155.06804,-26.95185,22.4947,153.04262,-33.22769,27.58978,152.91819,-27.39547,23.64707,151.46919,-35.11618,29.03813,153.29611,-22.59594,25.07559,151.83437,-29.49394,54.43742,178.86643,-12.45883,44.75682,177.36192,12.57003,54.24608,196.36144,-23.24423,28.88196,187.99996,-6.96776,59.67023,209.4537,7.55866,31.27622,203.23956,27.05101,61.63612,211.24449,9.79893,34.4791,205.69271,29.79181,55.6531,217.48706,-8.06207,23.35779,210.41392,20.47804
frame11(1).jpg,Down,154.9938,127.44003,-64.59973,156.52509,125.21021,-58.88137,157.54696,125.21777,-58.86539,158.59117,125.20639,-58.86838,153.52277,125.29368,-58.86586,152.45874,125.32081,-58.83422,151.39276,125.37461,-58.84292,160.25337,126.92182,-25.87359,150.08373,127.08265,-26.78349,156.99668,130.47655,-52.58346,153.11147,130.52642,-52.73953,167.3633,139.88037,-16.61003,142.56903,140.07442,-16.38141,174.39346,150.4959,-56.39678,138.5605,152.80234,-60.13509,179.50988,156.3374,-121.49129,135.18885,158.15867,-136.53577,182.78304,158.99248,-136.66293,133.46045,161.30381,-152.33542,179.26684,157.6789,-138.96173,135.74663,158.44789,-155.49314,177.67108,157.07874,-124.30969,137.06734,157.99136,-139.51948,161.33911,170.77938,1.55078,146.12887,171.0065,-1.43319,172.28094,180.99691,-86.14741,134.97675,183.34773,-97.22253,167.20682,198.37578,-12.94223,137.4152,199.05494,-16.74089,163.98861,200.47249,-7.51907,139.3708,200.60436,-10.43671,172.2368,209.53399,-39.95838,135.78515,210.01036,-44.57172
frame11(2).jpg,Down,160.46527,123.5443,-92.2369,162.13526,121.60714,-88.24761,163.096,121.66527,-88.24551,164.07267,121.70584,-88.23107,159.46938,121.54105,-87.16825,158.57854,121.49079,-87.14057,157.67476,121.4659,-87.13533,166.12878,122.96364,-59.53964,157.0148,122.61504,-56.11357,162.41085,126.1756,-81.37712,159.05866,126.00606,-80.36667,173.38273,133.89811,-49.23983,150.42398,132.60016,-39.25607,175.88664,146.33338,-87.4675,144.88756,144.47462,-74.20197,172.57747,148.45905,-148.20935,142.51313,147.66188,-143.24987,172.58275,149.83253,-162.64603,141.62414,149.675,-157.64629,171.21564,147.83325,-161.70357,142.93706,146.92207,-159.5814,170.58854,147.56339,-149.3415,144.30227,146.71618,-145.36791,168.23292,159.69495,-1.39646,154.46355,159.03905,1.51345,175.79822,168.30363,-85.83064,141.83353,168.06608,-89.48346,173.77569,178.89667,-10.60588,148.30966,178.29257,-4.47065,172.31874,179.92464,-4.31717,150.83121,179.34007,2.88469,175.04264,187.72255,-29.1615,146.37934,186.72397,-23.21023
frame11(3).jpg,Down,70.06717,127.57734,-44.7248,70.91587,126.04993,-38.17365,71.65622,126.16048,-38.15858,72.41736,126.27368,-38.15486,68.49397,125.78873,-40.3885,67.59215,125.67417,-40.35694,66.6848,125.58701,-40.3704,72.59331,127.67432,-8.78443,64.62576,126.87324,-18.61072,70.8978,130.42975,-34.52066,67.77259,130.07258,-37.17255,77.53641,140.02075,-5.47663,55.67335,137.42667,-29.26094,88.22331,139.66625,-50.18584,54.28829,141.13124,-92.32566,97.66077,135.80564,-100.60538,63.29784,135.51358,-134.12247,102.18462,135.23908,-112.77752,65.01268,135.01162,-143.86907,99.78262,134.28964,-114.73257,66.41517,134.43273,-142.61197,97.71408,135.57309,-103.49089,65.86386,135.82918,-134.42166,70.03284,169.02659,6.39392,54.98556,167.33372,-6.39213,82.26055,173.5619,-64.38451,54.27052,172.3786,-98.18771,75.09135,186.45056,-24.77262,44.66103,193.07507,-76.90316,72.24019,189.27724,-22.26071,43.72114,196.98786,-75.89636,76.21198,189.4115,-44.53156,43.44671,198.78225,-101.60194
frame11(4).jpg,Down,52.88286,129.4814,-92.19681,53.30015,126.33587,-84.66192,54.41069,126.34097,-84.64717,55.55126,126.33112,-84.6602,49.85016,126.31731,-88.46173,48.32304,126.23059,-88.41433,46.78936,126.17082,-88.41691,54.72502,127.93684,-43.20914,42.65837,127.78885,-60.71168,54.03858,132.74656,-76.68376,49.01434,132.61257,-81.67115,59.41151,144.4271,-14.72454,29.18246,143.74274,-55.6922,66.68516,160.4922,-18.17257,19.8717,164.78021,-84.60459,77.95123,167.83807,-90.56227,27.2824,173.44882,-141.74327,82.52046,171.48124,-105.10472,28.29696,178.19822,-156.92892,81.02866,169.42119,-114.65763,32.15462,174.89781,-161.54908,78.11096,168.43743,-96.59721,32.80534,173.33929,-144.29193,49.61051,185.23359,13.70881,31.05516,186.20386,-13.51044,69.66212,204.80542,-63.15187,35.54515,207.37985,-88.3341,52.97697,222.09173,20.4992,26.10687,229.30661,-2.59547,47.69399,222.95168,28.1607,24.06831,230.9474,4.88717,57.29426,236.22172,8.34687,26.08962,243.95885,-20.78892
frame12(1).jpg,Down,108.52128,134.13967,-47.14119,110.0391,131.25857,-42.05359,111.12941,131.17149,-42.02551,112.23819,131.07347,-42.05153,106.86363,131.52354,-41.95061,105.69287,131.55835,-41.94507,104.51765,131.62512,-41.92712,113.70129,132.44836,-11.66163,103.06345,133.04206,-10.95615,110.63276,136.87926,-36.28424,106.56642,137.08732,-36.02126,121.02649,143.78157,-9.9075,96.40107,145.24872,-6.27149,130.32061,148.83419,-74.44827,90.59561,156.60979,-63.19358,127.84014,146.41513,-136.76111,88.55793,150.56577,-137.24426,129.06904,146.647,-147.22402,86.988,150.5655,-148.42719,126.3417,146.53323,-145.00899,89.03257,147.98743,-147.03147,125.53564,147.28237,-137.87155,90.43514,148.99695,-138.15324,116.23464,178.29097,0.21326,100.27033,177.82946,-0.13216,129.75393,193.51343,-66.04345,84.29336,191.42658,-58.66556,123.43371,210.14052,-2.84641,90.1895,207.43077,2.3643,119.8513,212.42237,2.26248,93.61971,209.47672,7.62375,130.0532,220.51414,-22.0823,84.99035,218.07151,-15.03058
